Gene	NC_1	NC_2	NC_3	siFSCN1_1	siFSCN1_2	siFSCN1_3	Symbol	Chr	GeneType	Description
ENSG00000197724.11	2.04	2.26	1.98	2.09	1.94	2.0	PHF2	chr9	protein_coding	PHD finger protein 2
ENSG00000189114.8	4.22	3.46	3.66	5.3	5.16	4.51	BLOC1S3	chr19	protein_coding	biogenesis of lysosomal organelles complex 1 subunit 3
ENSG00000188554.15	5.11	4.99	5.02	6.25	6.26	6.7	NBR1	chr17	protein_coding	NBR1 autophagy cargo receptor
ENSG00000168826.16	0.43	0.66	0.45	0.85	0.85	0.82	ZBTB49	chr4	protein_coding	zinc finger and BTB domain containing 49
ENSG00000281909.1	0.04	0.0	0.0	0.0	0.0	0.0	HERC2P7	chr15	unprocessed_pseudogene	hect domain and RLD 2 pseudogene 7
ENSG00000164318.18	0.0	0.0	0.01	0.0	0.0	0.0	EGFLAM	chr5	protein_coding	EGF like, fibronectin type III and laminin G domains
ENSG00000179010.15	59.66	57.57	62.11	43.06	38.44	41.23	MRFAP1	chr4	protein_coding	Morf4 family associated protein 1
ENSG00000131910.5	0.0	0.03	0.0	0.0	0.02	0.0	NR0B2	chr1	protein_coding	nuclear receptor subfamily 0 group B member 2
ENSG00000168394.12	6.57	6.39	6.2	3.75	3.73	3.58	TAP1	chr6	protein_coding	transporter 1, ATP binding cassette subfamily B member
ENSG00000154016.14	0.02	0.02	0.04	0.06	0.03	0.18	GRAP	chr17	protein_coding	GRB2 related adaptor protein
ENSG00000288704.1	0.02	0.0	0.04	0.21	0.1	0.12	LLNLR-252D12.1	chr19	lncRNA	--
ENSG00000229427.1	0.03	0.0	0.0	0.0	0.0	0.0	ANKRD26P4	chr13	processed_pseudogene	ankyrin repeat domain 26 pseudogene 4
ENSG00000066933.16	0.87	0.93	0.93	1.32	1.31	1.49	MYO9A	chr15	protein_coding	myosin IXA
ENSG00000279088.1	3.79	3.74	5.17	7.0	5.75	5.68	RP11-574K11.24	chr10	TEC	--
ENSG00000260081.2	0.07	0.17	0.21	0.11	0.17	0.11	RP11-66N11.8	chrX	transcribed_processed_pseudogene	--
ENSG00000114854.8	1.98	1.61	1.21	1.41	1.45	1.33	TNNC1	chr3	protein_coding	troponin C1, slow skeletal and cardiac type
ENSG00000235044.1	0.0	0.06	0.05	0.1	0.21	0.0	PPIAP3	chr20	processed_pseudogene	peptidylprolyl isomerase A pseudogene 3
ENSG00000273011.1	0.0	0.0	0.03	0.0	0.0	0.0	RP11-728K20.3	chr7	lncRNA	--
ENSG00000227008.2	0.2	0.65	0.45	0.38	0.45	0.69	RPS24P19	chrX	processed_pseudogene	ribosomal protein S24 pseudogene 19
ENSG00000165572.8	1.43	1.16	1.22	0.8	0.73	1.02	KBTBD6	chr13	protein_coding	kelch repeat and BTB domain containing 6
ENSG00000160223.17	0.07	0.05	0.06	0.03	0.04	0.02	ICOSLG	chr21	protein_coding	inducible T cell costimulator ligand
ENSG00000104472.10	13.95	14.6	14.06	15.41	14.53	15.47	CHRAC1	chr8	protein_coding	chromatin accessibility complex subunit 1
ENSG00000261794.2	0.13	0.15	0.13	0.28	0.28	0.32	GOLGA8H	chr15	protein_coding	golgin A8 family member H
ENSG00000033627.17	3.8	3.65	3.97	6.25	5.65	6.01	ATP6V0A1	chr17	protein_coding	ATPase H+ transporting V0 subunit a1
ENSG00000261659.2	0.25	0.3	0.21	0.32	0.16	0.16	LA16c-313D11.12	chr16	lncRNA	--
ENSG00000261924.1	0.01	0.04	0.02	0.01	0.01	0.01	CTD-2561B21.5	chr17	lncRNA	--
ENSG00000226580.1	1.12	0.21	0.64	0.72	1.1	0.9	RPL39P40	chr21	processed_pseudogene	ribosomal protein L39 pseudogene 40
ENSG00000229848.1	0.06	0.06	0.07	0.14	0.25	0.03	RP13-766D20.2	chr17	lncRNA	--
ENSG00000245910.8	67.35	70.94	69.48	85.61	77.26	74.12	SNHG6	chr8	lncRNA	small nucleolar RNA host gene 6
ENSG00000197860.10	2.02	2.33	2.16	2.38	2.5	2.62	SGTB	chr5	protein_coding	small glutamine rich tetratricopeptide repeat co-chaperone beta
ENSG00000227542.1	0.06	0.13	0.03	0.06	0.09	0.09	AC092614.2	chr2	lncRNA	--
ENSG00000276772.1	0.0	0.02	0.0	0.0	0.0	0.0	CTD-2515H24.2	chr15	lncRNA	--
ENSG00000179546.5	11.96	10.74	11.16	8.28	7.16	7.72	HTR1D	chr1	protein_coding	5-hydroxytryptamine receptor 1D
ENSG00000272995.1	0.05	0.0	0.0	0.05	0.0	0.05	RP11-362J17.1	chr4	lncRNA	--
ENSG00000272906.1	0.11	0.09	0.38	0.58	0.46	0.26	RP11-533E19.7	chr1	lncRNA	--
ENSG00000123836.15	1.22	1.5	1.24	1.75	1.66	1.67	PFKFB2	chr1	protein_coding	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 2
ENSG00000110852.5	0.89	0.8	1.08	1.39	1.53	1.11	CLEC2B	chr12	protein_coding	C-type lectin domain family 2 member B
ENSG00000260773.1	0.54	0.18	0.09	0.16	0.16	0.16	RP11-352G18.2	chr15	lncRNA	--
ENSG00000154930.15	2.93	2.9	2.69	3.35	3.33	3.49	ACSS1	chr20	protein_coding	acyl-CoA synthetase short chain family member 1
ENSG00000146918.20	5.4	5.55	5.32	4.17	4.1	4.55	NCAPG2	chr7	protein_coding	non-SMC condensin II complex subunit G2
ENSG00000277135.1	0.0	0.0	0.0	0.08	0.11	0.16	RP11-327J17.9	chr15	lncRNA	--
ENSG00000164172.20	6.65	6.37	6.96	7.94	7.32	7.68	MOCS2	chr5	protein_coding	molybdenum cofactor synthesis 2
ENSG00000243674.1	0.0	0.03	0.0	0.0	0.0	0.0	OR7E66P	chr3	unprocessed_pseudogene	olfactory receptor family 7 subfamily E member 66 pseudogene
ENSG00000243672.1	0.0	0.0	0.0	0.0	0.03	0.03	RPS3AP40	chr11	processed_pseudogene	RPS3A pseudogene 40
ENSG00000183508.5	0.01	0.02	0.02	0.06	0.06	0.07	TENT5C	chr1	protein_coding	terminal nucleotidyltransferase 5C
ENSG00000213071.11	0.02	0.05	0.07	0.12	0.1	0.22	LPAL2	chr6	transcribed_unprocessed_pseudogene	lipoprotein(a) like 2, pseudogene
ENSG00000286964.1	0.06	0.19	0.18	0.57	0.76	0.62	RP4-809E13.5	chrX	lncRNA	--
ENSG00000148773.14	9.84	10.06	9.94	8.96	8.29	9.14	MKI67	chr10	protein_coding	marker of proliferation Ki-67
ENSG00000279057.1	0.0	0.02	0.0	0.0	0.0	0.0	CTD-3126B10.5	chr16	TEC	--
ENSG00000123201.14	0.17	0.1	0.12	0.58	0.55	0.41	GUCY1B2	chr13	transcribed_unitary_pseudogene	guanylate cyclase 1 soluble subunit beta 2 (pseudogene)
ENSG00000253349.1	0.11	0.0	0.0	0.0	0.0	0.0	COX6B1P6	chr8	processed_pseudogene	cytochrome c oxidase subunit 6B1 pseudogene 6
ENSG00000150991.15	202.62	209.49	204.98	180.65	173.4	178.12	UBC	chr12	protein_coding	ubiquitin C
ENSG00000100354.21	0.6	0.61	0.55	0.37	0.37	0.47	TNRC6B	chr22	protein_coding	trinucleotide repeat containing adaptor 6B
ENSG00000116704.8	1.84	1.98	1.74	0.77	0.67	0.66	SLC35D1	chr1	protein_coding	solute carrier family 35 member D1
ENSG00000254475.1	0.0	0.0	0.0	0.0	0.07	0.0	OR2AT1P	chr11	unprocessed_pseudogene	olfactory receptor family 2 subfamily AT member 1 pseudogene
ENSG00000102010.15	0.01	0.0	0.01	0.0	0.0	0.0	BMX	chrX	protein_coding	BMX non-receptor tyrosine kinase
ENSG00000215237.6	0.02	0.0	0.08	0.0	0.0	0.02	RP11-54D18.2	chr9	unprocessed_pseudogene	--
ENSG00000237011.1	0.0	0.0	0.03	0.0	0.0	0.0	RP11-98G13.1	chr1	lncRNA	--
ENSG00000133800.9	0.0	0.0	0.0	0.01	0.0	0.0	LYVE1	chr11	protein_coding	lymphatic vessel endothelial hyaluronan receptor 1
ENSG00000137672.13	0.09	0.09	0.08	0.06	0.02	0.12	TRPC6	chr11	protein_coding	transient receptor potential cation channel subfamily C member 6
ENSG00000277287.1	0.13	0.06	0.13	0.18	0.16	0.19	RP4-794I6.4	chr20	lncRNA	--
ENSG00000232531.3	0.0	0.0	0.11	0.0	0.08	0.0	KMT5AP2	chr2	processed_pseudogene	KMT5A pseudogene 2
ENSG00000257921.6	19.35	18.47	18.31	12.82	10.64	10.58	RP11-571M6.15	chr12	protein_coding	--
ENSG00000267168.1	1.42	1.7	1.17	1.87	1.62	1.69	RP11-318A15.7	chr17	protein_coding	--
ENSG00000079308.20	0.63	0.48	0.5	1.61	1.66	1.52	TNS1	chr2	protein_coding	tensin 1
ENSG00000271092.5	3.9	3.59	3.76	4.56	4.72	4.18	TLCD4-RWDD3	chr1	protein_coding	TLCD4-RWDD3 readthrough
ENSG00000110711.11	17.09	17.57	17.08	15.31	14.97	14.65	AIP	chr11	protein_coding	aryl hydrocarbon receptor interacting protein
ENSG00000268949.1	0.02	0.0	0.0	0.0	0.0	0.01	MRPS17P1	chr1	processed_pseudogene	mitochondrial ribosomal protein S17 pseudogene 1
ENSG00000146267.12	0.2	0.25	0.21	0.23	0.23	0.2	FAXC	chr6	protein_coding	failed axon connections homolog, metaxin like GST domain containing
ENSG00000121691.7	14.51	14.33	13.2	19.45	18.9	20.2	CAT	chr11	protein_coding	catalase
ENSG00000162068.2	0.0	0.01	0.0	0.0	0.01	0.0	NTN3	chr16	protein_coding	netrin 3
ENSG00000100024.15	0.0	0.0	0.01	0.02	0.01	0.02	UPB1	chr22	protein_coding	beta-ureidopropionase 1
ENSG00000065325.13	3.13	2.76	2.94	4.09	3.8	4.17	GLP2R	chr17	protein_coding	glucagon like peptide 2 receptor
ENSG00000005100.13	5.26	5.26	5.11	4.78	4.79	5.1	DHX33	chr17	protein_coding	DEAH-box helicase 33
ENSG00000184208.12	0.87	0.76	0.87	2.7	3.23	3.11	C22orf46	chr22	transcribed_unitary_pseudogene	chromosome 22 putative open reading frame 46
ENSG00000234040.3	0.0	0.0	0.0	0.0	0.08	0.0	RPL10P12	chr12	processed_pseudogene	ribosomal protein L10 pseudogene 12
ENSG00000248664.1	0.29	0.51	0.4	0.39	0.71	0.3	CTC-498J12.3	chr5	lncRNA	--
ENSG00000114021.12	6.74	7.05	7.25	7.82	7.66	7.69	NIT2	chr3	protein_coding	nitrilase family member 2
ENSG00000247363.2	0.01	0.04	0.04	0.09	0.26	0.28	RP11-637A17.2	chr12	lncRNA	--
ENSG00000007952.18	0.04	0.05	0.04	0.06	0.12	0.03	NOX1	chrX	protein_coding	NADPH oxidase 1
ENSG00000038427.16	2.97	3.1	3.21	7.98	8.12	8.61	VCAN	chr5	protein_coding	versican
ENSG00000118680.14	162.84	160.26	164.78	121.21	112.66	108.47	MYL12B	chr18	protein_coding	myosin light chain 12B
ENSG00000005059.16	5.19	5.21	5.24	3.94	4.51	3.73	MCUB	chr4	protein_coding	mitochondrial calcium uniporter dominant negative subunit beta
ENSG00000070010.19	9.48	9.41	9.54	5.31	4.76	4.96	UFD1	chr22	protein_coding	ubiquitin recognition factor in ER associated degradation 1
ENSG00000138459.9	3.33	2.78	3.11	3.93	3.45	4.29	SLC35A5	chr3	protein_coding	solute carrier family 35 member A5
ENSG00000244073.1	0.14	0.11	0.06	0.03	0.3	0.03	RPS4XP6	chr5	processed_pseudogene	ribosomal protein S4X pseudogene 6
ENSG00000119402.18	2.72	2.79	3.07	2.55	2.42	2.51	FBXW2	chr9	protein_coding	F-box and WD repeat domain containing 2
ENSG00000054965.11	3.08	3.05	3.21	4.47	4.28	4.59	FAM168A	chr11	protein_coding	family with sequence similarity 168 member A
ENSG00000111799.22	0.92	0.83	0.85	1.79	1.81	2.0	COL12A1	chr6	protein_coding	collagen type XII alpha 1 chain
ENSG00000227262.3	0.0	0.0	0.0	0.03	0.16	0.05	HCG4B	chr6	unprocessed_pseudogene	HLA complex group 4B
ENSG00000281133.1	0.85	0.0	0.0	0.0	0.0	0.0	ENSG00000281133	chr1	pseudogene	--
ENSG00000167283.8	8.6	8.69	9.93	9.77	10.44	9.81	ATP5MG	chr11	protein_coding	ATP synthase membrane subunit g
ENSG00000228355.1	0.17	0.09	0.07	0.08	0.16	0.0	BX322559.3	chr21	lncRNA	--
ENSG00000167880.8	2.42	2.41	2.39	3.66	3.43	3.29	EVPL	chr17	protein_coding	envoplakin
ENSG00000107537.14	10.12	10.57	10.03	11.26	11.6	11.37	PHYH	chr10	protein_coding	phytanoyl-CoA 2-hydroxylase
ENSG00000258857.1	0.22	0.54	0.33	0.1	0.16	0.16	RP11-247L20.3	chr14	lncRNA	--
ENSG00000131263.13	2.8	3.01	3.03	3.74	3.86	4.02	RLIM	chrX	protein_coding	ring finger protein, LIM domain interacting
ENSG00000173166.18	1.5	1.39	1.35	2.47	2.41	2.49	RAPH1	chr2	protein_coding	Ras association (RalGDS/AF-6) and pleckstrin homology domains 1
ENSG00000143493.13	5.3	5.67	5.77	3.64	3.65	3.99	INTS7	chr1	protein_coding	integrator complex subunit 7
ENSG00000064490.14	8.51	8.94	8.93	10.12	9.49	8.87	RFXANK	chr19	protein_coding	regulatory factor X associated ankyrin containing protein
ENSG00000172458.5	0.28	0.23	0.19	0.2	0.31	0.27	IL17D	chr13	protein_coding	interleukin 17D
ENSG00000284631.1	0.0	0.0	0.0	0.0	0.0	0.02	SCYGR4	chr2	protein_coding	small cysteine and glycine repeat containing 4
ENSG00000066135.13	3.45	3.21	3.16	3.25	3.47	3.58	KDM4A	chr1	protein_coding	lysine demethylase 4A
ENSG00000242527.1	0.0	0.0	0.0	0.0	0.0	0.09	RP11-159H22.1	chr11	processed_pseudogene	--
ENSG00000224023.10	0.34	0.4	0.42	0.57	0.5	0.53	EDRF1-DT	chr10	lncRNA	EDRF1 divergent transcript
ENSG00000264078.1	0.0	0.0	0.0	0.0	0.0	0.05	RP11-73M7.9	chr1	lncRNA	--
ENSG00000131059.12	0.0	0.0	0.0	0.01	0.0	0.0	BPIFA3	chr20	protein_coding	BPI fold containing family A member 3
ENSG00000078177.14	0.32	0.31	0.31	0.49	0.46	0.53	N4BP2	chr4	protein_coding	NEDD4 binding protein 2
ENSG00000262953.1	0.0	0.0	0.0	0.0	0.0	0.07	EIF4A1P9	chr17	processed_pseudogene	eukaryotic translation initiation factor 4A1 pseudogene 9
ENSG00000179115.11	36.64	37.21	38.55	23.03	22.94	23.19	FARSA	chr19	protein_coding	phenylalanyl-tRNA synthetase subunit alpha
ENSG00000242759.8	0.01	0.0	0.0	0.0	0.0	0.0	LINC00882	chr3	lncRNA	long intergenic non-protein coding RNA 882
ENSG00000139656.7	0.0	0.02	0.02	0.02	0.04	0.02	SMIM2	chr13	protein_coding	small integral membrane protein 2
ENSG00000251639.2	0.0	0.15	0.0	0.02	0.02	0.0	RP11-20I20.1	chr4	processed_pseudogene	--
ENSG00000268066.5	0.0	0.0	0.02	0.0	0.01	0.01	FMR1-AS1	chrX	lncRNA	FMR1 antisense RNA 1
ENSG00000120948.19	16.0	15.69	16.68	16.52	16.37	16.2	TARDBP	chr1	protein_coding	TAR DNA binding protein
ENSG00000109475.17	63.28	61.02	63.29	58.1	52.07	51.93	RPL34	chr4	protein_coding	ribosomal protein L34
ENSG00000198818.10	9.55	9.57	9.16	11.57	10.47	9.87	SFT2D1	chr6	protein_coding	SFT2 domain containing 1
ENSG00000224511.2	0.0	0.0	0.0	0.0	0.01	0.0	LINC00365	chr13	lncRNA	long intergenic non-protein coding RNA 365
ENSG00000285730.1	0.0	0.0	0.02	0.0	0.0	0.0	RP1-167A14.3	chr6	lncRNA	--
ENSG00000105865.11	1.5	1.6	1.48	1.92	1.67	1.74	DUS4L	chr7	protein_coding	dihydrouridine synthase 4 like
ENSG00000273724.1	0.0	0.0	0.07	0.0	0.0	0.0	RP11-347C12.12	chr16	unprocessed_pseudogene	--
ENSG00000108671.11	25.17	25.89	24.81	20.69	19.24	19.82	PSMD11	chr17	protein_coding	proteasome 26S subunit, non-ATPase 11
ENSG00000100284.22	3.27	3.11	3.26	3.94	3.84	3.82	TOM1	chr22	protein_coding	target of myb1 membrane trafficking protein
ENSG00000227755.1	0.0	0.0	0.0	0.13	0.17	0.1	AP000344.4	chr22	transcribed_processed_pseudogene	--
ENSG00000144785.8	54.07	55.05	56.02	45.71	43.9	42.65	RP11-977G19.10	chr12	protein_coding	--
ENSG00000224078.15	0.14	0.15	0.16	0.35	0.35	0.38	SNHG14	chr15	lncRNA	small nucleolar RNA host gene 14
ENSG00000257624.1	0.0	0.0	0.0	0.0	0.0	0.11	RP1-128M12.3	chr12	processed_pseudogene	--
ENSG00000089057.15	8.11	6.67	7.64	14.03	13.92	14.57	SLC23A2	chr20	protein_coding	solute carrier family 23 member 2
ENSG00000162670.11	0.0	0.0	0.0	0.0	0.01	0.0	BRINP3	chr1	protein_coding	BMP/retinoic acid inducible neural specific 3
ENSG00000212283.1	0.48	0.0	0.0	0.23	0.23	0.0	SNORD89	chr2	snoRNA	small nucleolar RNA, C/D box 89
ENSG00000144357.18	1.33	1.35	1.51	1.89	1.84	2.26	UBR3	chr2	protein_coding	ubiquitin protein ligase E3 component n-recognin 3
ENSG00000204869.8	0.29	0.44	0.39	0.6	0.48	0.56	IGFL4	chr19	protein_coding	IGF like family member 4
ENSG00000158764.7	0.02	0.06	0.13	0.0	0.02	0.02	ITLN2	chr1	protein_coding	intelectin 2
ENSG00000105875.15	0.49	0.44	0.49	0.44	0.5	0.54	WDR91	chr7	protein_coding	WD repeat domain 91
ENSG00000278595.1	0.07	0.15	0.06	0.33	0.27	0.07	RP5-1068H6.6	chr20	lncRNA	--
ENSG00000099977.15	41.6	38.01	41.78	29.49	27.72	23.83	DDT	chr22	protein_coding	D-dopachrome tautomerase
ENSG00000197233.7	0.0	0.0	0.0	0.03	0.0	0.0	OR1J2	chr9	protein_coding	olfactory receptor family 1 subfamily J member 2
ENSG00000267091.1	0.0	0.02	0.0	0.0	0.0	0.0	CTBP2P7	chr19	processed_pseudogene	CTBP2 pseudogene 7
ENSG00000279253.1	0.62	0.58	0.43	0.67	0.93	1.0	RP4-614O4.13	chr20	TEC	--
ENSG00000226149.6	0.04	0.0	0.02	0.07	0.07	0.05	RP1-69D17.4	chr6	lncRNA	--
ENSG00000273156.2	0.17	0.3	0.28	0.18	0.24	0.44	RP11-127B20.2	chr4	lncRNA	--
ENSG00000286757.2	0.02	0.02	0.01	0.01	0.02	0.03	RP11-134O15.3	chr13	lncRNA	--
ENSG00000234690.7	0.17	0.2	0.15	0.84	0.56	0.57	EPCAM-DT	chr2	lncRNA	EPCAM divergent transcript
ENSG00000229122.1	0.0	0.0	0.07	0.0	0.0	0.15	AGBL5-IT1	chr2	lncRNA	AGBL5 intronic transcript 1
ENSG00000254480.2	0.42	0.29	0.29	0.22	0.34	0.29	LINC02749	chr11	lncRNA	long intergenic non-protein coding RNA 2749
ENSG00000275454.1	1.28	1.34	1.27	0.67	0.75	0.9	CTD-2026K11.4	chr15	lncRNA	--
ENSG00000287691.1	0.0	0.0	0.0	0.0	0.0	0.05	RP5-1174N9.3	chr1	lncRNA	--
ENSG00000187556.8	0.22	0.22	0.34	0.24	0.24	0.24	NANOS3	chr19	protein_coding	nanos C2HC-type zinc finger 3
ENSG00000224837.1	0.26	0.4	0.36	0.25	0.46	0.4	GCSHP5	chr1	processed_pseudogene	glycine cleavage system protein H pseudogene 5
ENSG00000129055.13	18.92	19.07	19.76	20.21	19.76	19.65	ANAPC13	chr3	protein_coding	anaphase promoting complex subunit 13
ENSG00000109189.13	0.85	0.88	0.93	0.87	0.89	0.82	USP46	chr4	protein_coding	ubiquitin specific peptidase 46
ENSG00000230701.2	0.01	0.09	0.07	0.06	0.02	0.05	FBXW4P1	chr22	processed_pseudogene	F-box and WD repeat domain containing 4 pseudogene 1
ENSG00000089091.16	0.22	0.31	0.33	0.58	0.61	0.57	DZANK1	chr20	protein_coding	double zinc ribbon and ankyrin repeat domains 1
ENSG00000287920.1	0.0	0.01	0.0	0.0	0.0	0.0	RP3-510L9.2	chr6	lncRNA	--
ENSG00000188931.4	0.14	0.04	0.0	0.0	0.07	0.0	CFAP126	chr1	protein_coding	cilia and flagella associated protein 126
ENSG00000282278.1	0.0	0.0	0.0	0.0	0.0	0.02	RP11-231C18.3	chr4	protein_coding	--
ENSG00000228201.1	0.07	0.0	0.0	0.61	0.21	0.13	AL022341.3	chr16	lncRNA	--
ENSG00000177889.10	19.01	19.07	19.52	9.46	8.58	8.9	UBE2N	chr12	protein_coding	ubiquitin conjugating enzyme E2 N
ENSG00000269560.1	0.0	0.23	0.0	0.1	0.15	0.1	CTD-2192J16.21	chr19	lncRNA	--
ENSG00000287405.1	0.0	0.0	0.0	0.0	0.0	0.01	RP11-275G7.3	chr2	lncRNA	--
ENSG00000268895.6	0.69	0.76	0.81	0.79	0.55	0.64	A1BG-AS1	chr19	lncRNA	A1BG antisense RNA 1
ENSG00000148730.7	8.18	8.03	7.94	8.39	8.54	8.48	EIF4EBP2	chr10	protein_coding	eukaryotic translation initiation factor 4E binding protein 2
ENSG00000131126.19	0.0	0.0	0.0	0.02	0.0	0.0	TEX101	chr19	protein_coding	testis expressed 101
ENSG00000188542.10	1.13	1.01	1.22	1.34	1.08	1.24	DUSP28	chr2	protein_coding	dual specificity phosphatase 28
ENSG00000126698.11	24.3	24.91	24.98	20.52	19.45	19.19	DNAJC8	chr1	protein_coding	DnaJ heat shock protein family (Hsp40) member C8
ENSG00000185842.16	0.54	0.53	0.52	0.65	0.62	0.69	DNAH14	chr1	protein_coding	dynein axonemal heavy chain 14
ENSG00000251333.3	0.0	0.0	0.03	0.04	0.0	0.0	RTN3P1	chr4	processed_pseudogene	reticulon 3 pseudogene 1
ENSG00000238041.3	0.0	0.12	0.0	0.0	0.0	0.2	TMEM230P2	chr11	processed_pseudogene	TMEM230 pseudogene 2
ENSG00000127080.10	2.12	2.48	2.29	1.15	1.24	1.4	IPPK	chr9	protein_coding	inositol-pentakisphosphate 2-kinase
ENSG00000161526.15	7.59	7.79	7.51	6.94	6.52	6.46	SAP30BP	chr17	protein_coding	SAP30 binding protein
ENSG00000238755.3	0.0	0.0	0.0	0.01	0.01	0.02	LINC02006	chr3	lncRNA	long intergenic non-protein coding RNA 2006
ENSG00000255438.2	0.01	0.02	0.0	0.03	0.0	0.1	CTD-2653D5.1	chr20	lncRNA	--
ENSG00000188811.14	0.9	0.87	0.86	1.18	1.55	1.38	NHLRC3	chr13	protein_coding	NHL repeat containing 3
ENSG00000204136.12	0.0	0.0	0.0	0.0	0.01	0.01	GGTA1	chr9	protein_coding	glycoprotein alpha-galactosyltransferase 1 (inactive)
ENSG00000099958.15	0.03	0.03	0.04	0.09	0.03	0.04	DERL3	chr22	protein_coding	derlin 3
ENSG00000221946.8	0.02	0.05	0.07	0.03	0.0	0.04	FXYD7	chr19	protein_coding	FXYD domain containing ion transport regulator 7
ENSG00000124140.14	0.24	0.21	0.21	0.36	0.28	0.21	SLC12A5	chr20	protein_coding	solute carrier family 12 member 5
ENSG00000249709.8	0.49	0.43	0.5	0.93	0.79	0.93	ZNF564	chr19	protein_coding	zinc finger protein 564
ENSG00000267748.4	286.64	282.71	291.8	311.26	291.03	264.1	CTB-102L5.4	chr19	protein_coding	--
ENSG00000224870.7	3.26	3.37	3.51	4.12	4.68	3.48	MRPL20-AS1	chr1	lncRNA	MRPL20 antisense RNA 1
ENSG00000197251.3	0.0	0.01	0.0	0.02	0.03	0.0	LINC00336	chr6	lncRNA	long intergenic non-protein coding RNA 336
ENSG00000136488.15	0.0	0.0	0.0	0.0	0.0	0.02	CSH1	chr17	protein_coding	chorionic somatomammotropin hormone 1
ENSG00000165071.15	0.05	0.02	0.01	0.0	0.0	0.02	TMEM71	chr8	protein_coding	transmembrane protein 71
ENSG00000265746.1	0.0	0.0	0.0	0.02	0.0	0.0	KYNUP2	chr17	processed_pseudogene	kynureninase pseudogene 2
ENSG00000259277.1	0.0	0.0	0.06	0.0	0.0	0.0	RP13-126C7.1	chr15	lncRNA	--
ENSG00000023041.12	2.47	2.92	3.04	1.92	1.82	1.85	ZDHHC6	chr10	protein_coding	zinc finger DHHC-type palmitoyltransferase 6
ENSG00000285895.1	0.0	0.0	0.0	0.02	0.0	0.0	RP11-655C2.4	chr11	lncRNA	--
ENSG00000255585.3	0.01	0.04	0.04	0.03	0.03	0.05	RP11-188C12.2	chr9	transcribed_processed_pseudogene	--
ENSG00000169955.7	1.23	1.32	1.36	1.68	1.39	1.58	ZNF747	chr16	protein_coding	zinc finger protein 747
ENSG00000154274.15	0.06	0.01	0.01	0.01	0.01	0.01	C4orf19	chr4	protein_coding	chromosome 4 open reading frame 19
ENSG00000217159.2	0.0	0.1	0.0	0.0	0.0	0.0	LARP1P1	chr6	processed_pseudogene	LARP1 pseudogene 1
ENSG00000260711.2	0.05	0.07	0.09	0.27	0.28	0.27	RP11-747H7.3	chr14	lncRNA	--
ENSG00000274374.1	0.0	0.0	0.0	0.02	0.0	0.0	TUBAP6	chrX	processed_pseudogene	tubulin alpha pseudogene 6
ENSG00000250799.11	0.84	0.83	1.19	1.67	1.61	1.09	PRODH2	chr19	protein_coding	proline dehydrogenase 2
ENSG00000181588.17	1.9	1.4	2.0	2.84	1.98	2.54	MEX3D	chr19	protein_coding	mex-3 RNA binding family member D
ENSG00000267554.1	0.0	0.0	0.04	0.0	0.0	0.0	RP11-686D22.10	chr17	processed_pseudogene	--
ENSG00000170445.16	4.74	4.93	4.95	4.04	3.93	4.21	HARS1	chr5	protein_coding	histidyl-tRNA synthetase 1
ENSG00000288701.1	4.65	4.79	4.43	6.28	6.1	6.64	PRRC2B	chr9	protein_coding	proline rich coiled-coil 2B
ENSG00000168234.13	1.71	1.77	1.81	1.6	1.6	1.56	TTC39C	chr18	protein_coding	tetratricopeptide repeat domain 39C
ENSG00000115526.11	3.7	4.41	4.13	3.62	3.42	3.53	CHST10	chr2	protein_coding	carbohydrate sulfotransferase 10
ENSG00000175894.18	0.0	0.01	0.01	0.0	0.02	0.01	TSPEAR	chr21	protein_coding	thrombospondin type laminin G domain and EAR repeats
ENSG00000117419.16	17.75	16.12	16.98	16.54	13.57	14.08	ERI3	chr1	protein_coding	ERI1 exoribonuclease family member 3
ENSG00000170266.16	13.45	13.37	13.62	16.46	17.02	17.11	GLB1	chr3	protein_coding	galactosidase beta 1
ENSG00000108175.18	4.66	4.94	5.08	3.8	3.95	4.13	ZMIZ1	chr10	protein_coding	zinc finger MIZ-type containing 1
ENSG00000231304.2	0.05	0.07	0.04	0.02	0.06	0.04	SGO1-AS1	chr3	lncRNA	SGO1 antisense RNA 1
ENSG00000242445.1	0.0	0.04	0.03	0.07	0.03	0.03	RPL7AP11	chr3	processed_pseudogene	ribosomal protein L7a pseudogene 11
ENSG00000258311.5	10.8	10.51	10.27	10.07	9.45	8.42	RP11-644F5.10	chr12	protein_coding	--
ENSG00000107625.14	9.28	8.48	9.46	11.65	11.4	10.73	DDX50	chr10	protein_coding	DExD-box helicase 50
ENSG00000160181.9	0.12	0.0	0.13	0.0	0.0	0.0	TFF2	chr21	protein_coding	trefoil factor 2
ENSG00000260496.3	0.04	0.02	0.03	0.02	0.0	0.0	RP11-161M6.3	chr16	lncRNA	--
ENSG00000271937.1	0.18	0.05	0.08	0.13	0.17	0.21	RP11-424N24.2	chr3	lncRNA	--
ENSG00000233084.2	0.18	0.46	0.25	0.28	0.12	0.28	RPL23AP25	chr1	processed_pseudogene	ribosomal protein L23a pseudogene 25
ENSG00000205899.4	0.0	0.0	0.02	0.02	0.06	0.0	BHLHA9	chr17	protein_coding	basic helix-loop-helix family member a9
